"Country or Area","Commodity - Transaction","Year","Unit","Quantity","Quantity Footnotes"
"Switzerland","Direct use of solar thermal heat - Final energy consumption","2008","Terajoules","1048",""
"Switzerland","Direct use of solar thermal heat - Final energy consumption","2007","Terajoules","922",""
"Switzerland","Direct use of solar thermal heat - Final energy consumption","2006","Terajoules","841",""
"Switzerland","Direct use of solar thermal heat - Final energy consumption","2005","Terajoules","773",""
"Switzerland","Direct use of solar thermal heat - Final energy consumption","2004","Terajoules","722",""
"Switzerland","Direct use of solar thermal heat - Final energy consumption","2003","Terajoules","680",""
"Switzerland","Direct use of solar thermal heat - Final energy consumption","2002","Terajoules","642",""
"Switzerland","Direct use of solar thermal heat - Final energy consumption","2001","Terajoules","600",""
"Switzerland","Direct use of solar thermal heat - Final energy consumption","2000","Terajoules","555",""
"Switzerland","Direct use of solar thermal heat - Consumption by manufacturing, construction and non-fuel mining industry","2018","Terajoules","78",""
"Switzerland","Direct use of solar thermal heat - Consumption by manufacturing, construction and non-fuel mining industry","2017","Terajoules","77",""
"Switzerland","Direct use of solar thermal heat - Consumption by manufacturing, construction and non-fuel mining industry","2016","Terajoules","75",""
"Switzerland","Direct use of solar thermal heat - Consumption by manufacturing, construction and non-fuel mining industry","2015","Terajoules","72",""
"Switzerland","Direct use of solar thermal heat - Consumption by manufacturing, construction and non-fuel mining industry","2014","Terajoules","67",""
"Switzerland","Direct use of solar thermal heat - Consumption by manufacturing, construction and non-fuel mining industry","2013","Terajoules","62",""
"Switzerland","Direct use of solar thermal heat - Consumption by manufacturing, construction and non-fuel mining industry","2012","Terajoules","55",""
"Switzerland","Direct use of solar thermal heat - Consumption by manufacturing, construction and non-fuel mining industry","2011","Terajoules","49",""
"Switzerland","Direct use of solar thermal heat - Consumption by manufacturing, construction and non-fuel mining industry","2010","Terajoules","42",""
"Switzerland","Direct use of solar thermal heat - Consumption by manufacturing, construction and non-fuel mining industry","2009","Terajoules","36",""
"Switzerland","Direct use of solar thermal heat - Consumption by manufacturing, construction and non-fuel mining industry","2008","Terajoules","30",""
"Switzerland","Direct use of solar thermal heat - Consumption by manufacturing, construction and non-fuel mining industry","2007","Terajoules","26",""
"Switzerland","Direct use of solar thermal heat - Consumption by manufacturing, construction and non-fuel mining industry","2006","Terajoules","23",""
"Switzerland","Direct use of solar thermal heat - Consumption by manufacturing, construction and non-fuel mining industry","2005","Terajoules","21",""
"Switzerland","Direct use of solar thermal heat - Consumption by manufacturing, construction and non-fuel mining industry","2004","Terajoules","19",""
"Switzerland","Direct use of solar thermal heat - Consumption by manufacturing, construction and non-fuel mining industry","2003","Terajoules","18",""
"Switzerland","Direct use of solar thermal heat - Consumption by manufacturing, construction and non-fuel mining industry","2002","Terajoules","17",""
"Switzerland","Direct use of solar thermal heat - Consumption by manufacturing, construction and non-fuel mining industry","2001","Terajoules","16",""
"Switzerland","Direct use of solar thermal heat - Consumption by manufacturing, construction and non-fuel mining industry","2000","Terajoules","14",""
"Switzerland","Direct use of solar thermal heat - Consumption by other manuf., const. and non-fuel ind.","2018","Terajoules","78",""
"Switzerland","Direct use of solar thermal heat - Consumption by other manuf., const. and non-fuel ind.","2017","Terajoules","77",""
"Switzerland","Direct use of solar thermal heat - Consumption by other manuf., const. and non-fuel ind.","2016","Terajoules","75",""
"Switzerland","Direct use of solar thermal heat - Consumption by other manuf., const. and non-fuel ind.","2015","Terajoules","72",""
"Switzerland","Direct use of solar thermal heat - Consumption by other manuf., const. and non-fuel ind.","2014","Terajoules","67",""
"Switzerland","Direct use of solar thermal heat - Consumption by other manuf., const. and non-fuel ind.","2013","Terajoules","62",""
"Switzerland","Direct use of solar thermal heat - Consumption by other manuf., const. and non-fuel ind.","2012","Terajoules","55",""
"Switzerland","Direct use of solar thermal heat - Consumption by other manuf., const. and non-fuel ind.","2011","Terajoules","49",""
"Switzerland","Direct use of solar thermal heat - Consumption by other manuf., const. and non-fuel ind.","2010","Terajoules","42",""
"Switzerland","Direct use of solar thermal heat - Consumption by other manuf., const. and non-fuel ind.","2009","Terajoules","36",""
"Switzerland","Direct use of solar thermal heat - Consumption by other manuf., const. and non-fuel ind.","2008","Terajoules","30",""
"Switzerland","Direct use of solar thermal heat - Consumption by other manuf., const. and non-fuel ind.","2007","Terajoules","26",""
"Switzerland","Direct use of solar thermal heat - Consumption by other manuf., const. and non-fuel ind.","2006","Terajoules","23",""
"Switzerland","Direct use of solar thermal heat - Consumption by other manuf., const. and non-fuel ind.","2005","Terajoules","21",""
"Switzerland","Direct use of solar thermal heat - Consumption by other manuf., const. and non-fuel ind.","2004","Terajoules","19",""
"Switzerland","Direct use of solar thermal heat - Consumption by other manuf., const. and non-fuel ind.","2003","Terajoules","18",""
"Switzerland","Direct use of solar thermal heat - Consumption by other manuf., const. and non-fuel ind.","2002","Terajoules","17",""
"Switzerland","Direct use of solar thermal heat - Consumption by other manuf., const. and non-fuel ind.","2001","Terajoules","16",""
"Switzerland","Direct use of solar thermal heat - Consumption by other manuf., const. and non-fuel ind.","2000","Terajoules","14",""
"Switzerland","Direct use of solar thermal heat - Consumption not elsewhere specified (industry)","2018","Terajoules","78",""
"Switzerland","Direct use of solar thermal heat - Consumption not elsewhere specified (industry)","2017","Terajoules","77",""
"Switzerland","Direct use of solar thermal heat - Consumption not elsewhere specified (industry)","2016","Terajoules","75",""
"Switzerland","Direct use of solar thermal heat - Consumption not elsewhere specified (industry)","2015","Terajoules","72",""
"Switzerland","Direct use of solar thermal heat - Consumption not elsewhere specified (industry)","2014","Terajoules","67",""
"Switzerland","Direct use of solar thermal heat - Consumption not elsewhere specified (industry)","2013","Terajoules","62",""
"Switzerland","Direct use of solar thermal heat - Consumption not elsewhere specified (industry)","2012","Terajoules","55",""
"Switzerland","Direct use of solar thermal heat - Consumption not elsewhere specified (industry)","2011","Terajoules","49",""
"Switzerland","Direct use of solar thermal heat - Consumption not elsewhere specified (industry)","2010","Terajoules","42",""
"Switzerland","Direct use of solar thermal heat - Consumption not elsewhere specified (industry)","2009","Terajoules","36",""
"Switzerland","Direct use of solar thermal heat - Consumption not elsewhere specified (industry)","2008","Terajoules","30",""
"Switzerland","Direct use of solar thermal heat - Consumption not elsewhere specified (industry)","2007","Terajoules","26",""
"Switzerland","Direct use of solar thermal heat - Consumption not elsewhere specified (industry)","2006","Terajoules","23",""
"Switzerland","Direct use of solar thermal heat - Consumption not elsewhere specified (industry)","2005","Terajoules","21",""
"Switzerland","Direct use of solar thermal heat - Consumption not elsewhere specified (industry)","2004","Terajoules","19",""
"Switzerland","Direct use of solar thermal heat - Consumption not elsewhere specified (industry)","2003","Terajoules","18",""
"Switzerland","Direct use of solar thermal heat - Consumption not elsewhere specified (industry)","2002","Terajoules","17",""
"Switzerland","Direct use of solar thermal heat - Consumption not elsewhere specified (industry)","2001","Terajoules","16",""
"Switzerland","Direct use of solar thermal heat - Consumption not elsewhere specified (industry)","2000","Terajoules","14",""
"Switzerland","Direct use of solar thermal heat - Consumption by other","2018","Terajoules","2486",""
"Switzerland","Direct use of solar thermal heat - Consumption by other","2017","Terajoules","2432",""
"Switzerland","Direct use of solar thermal heat - Consumption by other","2016","Terajoules","2375",""
"Switzerland","Direct use of solar thermal heat - Consumption by other","2015","Terajoules","2287",""
"Switzerland","Direct use of solar thermal heat - Consumption by other","2014","Terajoules","2145",""
"Switzerland","Direct use of solar thermal heat - Consumption by other","2013","Terajoules","1980",""
"Switzerland","Direct use of solar thermal heat - Consumption by other","2012","Terajoules","1798",""
"Switzerland","Direct use of solar thermal heat - Consumption by other","2011","Terajoules","1606",""
"Switzerland","Direct use of solar thermal heat - Consumption by other","2010","Terajoules","1409",""
"Switzerland","Direct use of solar thermal heat - Consumption by other","2009","Terajoules","1200",""
"Switzerland","Direct use of solar thermal heat - Consumption by other","2008","Terajoules","1018",""
"Switzerland","Direct use of solar thermal heat - Consumption by other","2007","Terajoules","896",""
"Switzerland","Direct use of solar thermal heat - Consumption by other","2006","Terajoules","818",""
"Switzerland","Direct use of solar thermal heat - Consumption by other","2005","Terajoules","752",""
"Switzerland","Direct use of solar thermal heat - Consumption by other","2004","Terajoules","703",""
"Switzerland","Direct use of solar thermal heat - Consumption by other","2003","Terajoules","662",""
"Switzerland","Direct use of solar thermal heat - Consumption by other","2002","Terajoules","625",""
"Switzerland","Direct use of solar thermal heat - Consumption by other","2001","Terajoules","584",""
"Switzerland","Direct use of solar thermal heat - Consumption by other","2000","Terajoules","541",""
"Switzerland","Direct use of solar thermal heat - Consumption by households","2018","Terajoules","2085",""
"Switzerland","Direct use of solar thermal heat - Consumption by households","2017","Terajoules","2038",""
"Switzerland","Direct use of solar thermal heat - Consumption by households","2016","Terajoules","1989",""
"Switzerland","Direct use of solar thermal heat - Consumption by households","2015","Terajoules","1914",""
"Switzerland","Direct use of solar thermal heat - Consumption by households","2014","Terajoules","1793",""
"Switzerland","Direct use of solar thermal heat - Consumption by households","2013","Terajoules","1653",""
"Switzerland","Direct use of solar thermal heat - Consumption by households","2012","Terajoules","1498",""
"Switzerland","Direct use of solar thermal heat - Consumption by households","2011","Terajoules","1335",""
"Switzerland","Direct use of solar thermal heat - Consumption by households","2010","Terajoules","1168",""
"Switzerland","Direct use of solar thermal heat - Consumption by households","2009","Terajoules","991",""
"Switzerland","Direct use of solar thermal heat - Consumption by households","2008","Terajoules","836",""
"Switzerland","Direct use of solar thermal heat - Consumption by households","2007","Terajoules","733",""
"Switzerland","Direct use of solar thermal heat - Consumption by households","2006","Terajoules","666",""
"Switzerland","Direct use of solar thermal heat - Consumption by households","2005","Terajoules","611",""
"Switzerland","Direct use of solar thermal heat - Consumption by households","2004","Terajoules","569",""
"Switzerland","Direct use of solar thermal heat - Consumption by households","2003","Terajoules","535",""
"Switzerland","Direct use of solar thermal heat - Consumption by households","2002","Terajoules","503",""
"Switzerland","Direct use of solar thermal heat - Consumption by households","2001","Terajoules","470",""
"Switzerland","Direct use of solar thermal heat - Consumption by households","2000","Terajoules","434",""
"Switzerland","Direct use of solar thermal heat - Consumption by agriculture, forestry and fishing","2018","Terajoules","14",""
"Switzerland","Direct use of solar thermal heat - Consumption by agriculture, forestry and fishing","2017","Terajoules","14",""
"Switzerland","Direct use of solar thermal heat - Consumption by agriculture, forestry and fishing","2016","Terajoules","14",""
"Switzerland","Direct use of solar thermal heat - Consumption by agriculture, forestry and fishing","2015","Terajoules","13",""
"Switzerland","Direct use of solar thermal heat - Consumption by agriculture, forestry and fishing","2014","Terajoules","12",""
"Switzerland","Direct use of solar thermal heat - Consumption by agriculture, forestry and fishing","2013","Terajoules","10",""
"Switzerland","Direct use of solar thermal heat - Consumption by agriculture, forestry and fishing","2012","Terajoules","10",""
"Switzerland","Direct use of solar thermal heat - Consumption by agriculture, forestry and fishing","2011","Terajoules","9",""
"Switzerland","Direct use of solar thermal heat - Consumption by agriculture, forestry and fishing","2010","Terajoules","7",""
"Switzerland","Direct use of solar thermal heat - Consumption by agriculture, forestry and fishing","2009","Terajoules","6",""
"Switzerland","Direct use of solar thermal heat - Consumption by agriculture, forestry and fishing","2008","Terajoules","5",""
"Switzerland","Direct use of solar thermal heat - Consumption by agriculture, forestry and fishing","2007","Terajoules","4",""
"Switzerland","Direct use of solar thermal heat - Consumption by agriculture, forestry and fishing","2006","Terajoules","4",""
"Switzerland","Direct use of solar thermal heat - Consumption by agriculture, forestry and fishing","2005","Terajoules","3",""
"Switzerland","Direct use of solar thermal heat - Consumption by agriculture, forestry and fishing","2004","Terajoules","3",""
"Switzerland","Direct use of solar thermal heat - Consumption by agriculture, forestry and fishing","2003","Terajoules","3",""
"Switzerland","Direct use of solar thermal heat - Consumption by agriculture, forestry and fishing","2002","Terajoules","3",""
"Switzerland","Direct use of solar thermal heat - Consumption by agriculture, forestry and fishing","2001","Terajoules","2",""
"Switzerland","Direct use of solar thermal heat - Consumption by agriculture, forestry and fishing","2000","Terajoules","2",""
"Switzerland","Direct use of solar thermal heat - Consumption by commerce and public services","2018","Terajoules","387",""
"Switzerland","Direct use of solar thermal heat - Consumption by commerce and public services","2017","Terajoules","380",""
"Switzerland","Direct use of solar thermal heat - Consumption by commerce and public services","2016","Terajoules","372",""
"Switzerland","Direct use of solar thermal heat - Consumption by commerce and public services","2015","Terajoules","360",""
"Switzerland","Direct use of solar thermal heat - Consumption by commerce and public services","2014","Terajoules","340",""
"Switzerland","Direct use of solar thermal heat - Consumption by commerce and public services","2013","Terajoules","317",""
"Switzerland","Direct use of solar thermal heat - Consumption by commerce and public services","2012","Terajoules","290",""
"Switzerland","Direct use of solar thermal heat - Consumption by commerce and public services","2011","Terajoules","262",""
"Switzerland","Direct use of solar thermal heat - Consumption by commerce and public services","2010","Terajoules","234",""
"Switzerland","Direct use of solar thermal heat - Consumption by commerce and public services","2009","Terajoules","203",""
"Switzerland","Direct use of solar thermal heat - Consumption by commerce and public services","2008","Terajoules","177",""
"Switzerland","Direct use of solar thermal heat - Consumption by commerce and public services","2007","Terajoules","159",""
"Switzerland","Direct use of solar thermal heat - Consumption by commerce and public services","2006","Terajoules","148",""
"Switzerland","Direct use of solar thermal heat - Consumption by commerce and public services","2005","Terajoules","138",""
"Switzerland","Direct use of solar thermal heat - Consumption by commerce and public services","2004","Terajoules","131",""
"Switzerland","Direct use of solar thermal heat - Consumption by commerce and public services","2003","Terajoules","124",""
"Switzerland","Direct use of solar thermal heat - Consumption by commerce and public services","2002","Terajoules","119",""
"Switzerland","Direct use of solar thermal heat - Consumption by commerce and public services","2001","Terajoules","112",""
"Switzerland","Direct use of solar thermal heat - Consumption by commerce and public services","2000","Terajoules","105",""
"Thailand","Direct use of solar thermal heat - Final energy consumption","2018","Terajoules","423",""
"Thailand","Direct use of solar thermal heat - Final energy consumption","2017","Terajoules","388",""
"Thailand","Direct use of solar thermal heat - Final energy consumption","2016","Terajoules","281",""
"Thailand","Direct use of solar thermal heat - Final energy consumption","2015","Terajoules","239",""
"Thailand","Direct use of solar thermal heat - Final energy consumption","2014","Terajoules","214",""
"Thailand","Direct use of solar thermal heat - Final energy consumption","2013","Terajoules","188",""
"Thailand","Direct use of solar thermal heat - Final energy consumption","2012","Terajoules","147",""
"Thailand","Direct use of solar thermal heat - Final energy consumption","2011","Terajoules","84",""
"Thailand","Direct use of solar thermal heat - Final energy consumption","2010","Terajoules","75",""
"Thailand","Direct use of solar thermal heat - Consumption by other","2018","Terajoules","423",""
"Thailand","Direct use of solar thermal heat - Consumption by other","2017","Terajoules","388",""
"Thailand","Direct use of solar thermal heat - Consumption by other","2016","Terajoules","281",""
"Thailand","Direct use of solar thermal heat - Consumption by other","2015","Terajoules","239",""
"Thailand","Direct use of solar thermal heat - Consumption by other","2014","Terajoules","214",""
"Thailand","Direct use of solar thermal heat - Consumption by other","2013","Terajoules","188",""
"Thailand","Direct use of solar thermal heat - Consumption by other","2012","Terajoules","147",""
"Thailand","Direct use of solar thermal heat - Consumption by other","2011","Terajoules","84",""
"Thailand","Direct use of solar thermal heat - Consumption by other","2010","Terajoules","75",""
"Thailand","Direct use of solar thermal heat - Consumption by commerce and public services","2018","Terajoules","423",""
"Thailand","Direct use of solar thermal heat - Consumption by commerce and public services","2017","Terajoules","388",""
"Thailand","Direct use of solar thermal heat - Consumption by commerce and public services","2016","Terajoules","281",""
"Thailand","Direct use of solar thermal heat - Consumption by commerce and public services","2015","Terajoules","239",""
"Thailand","Direct use of solar thermal heat - Consumption by commerce and public services","2014","Terajoules","214",""
"Thailand","Direct use of solar thermal heat - Consumption by commerce and public services","2013","Terajoules","188",""
"Thailand","Direct use of solar thermal heat - Consumption by commerce and public services","2012","Terajoules","147",""
"Thailand","Direct use of solar thermal heat - Consumption by commerce and public services","2011","Terajoules","84",""
"Thailand","Direct use of solar thermal heat - Consumption by commerce and public services","2010","Terajoules","75",""
"Tunisia","Direct use of solar thermal heat - Final energy consumption","2018","Terajoules","2442",""
"Tunisia","Direct use of solar thermal heat - Final energy consumption","2017","Terajoules","2210",""
"Tunisia","Direct use of solar thermal heat - Final energy consumption","2016","Terajoules","2091",""
"Tunisia","Direct use of solar thermal heat - Final energy consumption","2015","Terajoules","1955",""
"Tunisia","Direct use of solar thermal heat - Final energy consumption","2014","Terajoules","1817",""
"Tunisia","Direct use of solar thermal heat - Final energy consumption","2013","Terajoules","1650",""
"Tunisia","Direct use of solar thermal heat - Final energy consumption","2012","Terajoules","1493",""
"Tunisia","Direct use of solar thermal heat - Final energy consumption","2011","Terajoules","1301",""
"Tunisia","Direct use of solar thermal heat - Final energy consumption","2010","Terajoules","1137",""
"Tunisia","Direct use of solar thermal heat - Final energy consumption","2009","Terajoules","924",""
"Tunisia","Direct use of solar thermal heat - Final energy consumption","2008","Terajoules","713",""
"Tunisia","Direct use of solar thermal heat - Final energy consumption","2007","Terajoules","514",""
"Tunisia","Direct use of solar thermal heat - Consumption by other","2018","Terajoules","2442",""
"Tunisia","Direct use of solar thermal heat - Consumption by other","2017","Terajoules","2210",""
"Tunisia","Direct use of solar thermal heat - Consumption by other","2016","Terajoules","2091",""
"Tunisia","Direct use of solar thermal heat - Consumption by other","2015","Terajoules","1955",""
"Tunisia","Direct use of solar thermal heat - Consumption by other","2014","Terajoules","1817",""
"Tunisia","Direct use of solar thermal heat - Consumption by other","2013","Terajoules","1650",""
"Tunisia","Direct use of solar thermal heat - Consumption by other","2012","Terajoules","1493",""
"Tunisia","Direct use of solar thermal heat - Consumption by other","2011","Terajoules","1301",""
"Tunisia","Direct use of solar thermal heat - Consumption by other","2010","Terajoules","1137",""
"Tunisia","Direct use of solar thermal heat - Consumption by other","2009","Terajoules","924",""
"Tunisia","Direct use of solar thermal heat - Consumption by other","2008","Terajoules","713",""
"Tunisia","Direct use of solar thermal heat - Consumption by other","2007","Terajoules","514",""
"Tunisia","Direct use of solar thermal heat - Consumption by households","2018","Terajoules","2338",""
"Tunisia","Direct use of solar thermal heat - Consumption by households","2017","Terajoules","2119",""
"Tunisia","Direct use of solar thermal heat - Consumption by households","2016","Terajoules","2010",""
"Tunisia","Direct use of solar thermal heat - Consumption by households","2015","Terajoules","1890",""
"Tunisia","Direct use of solar thermal heat - Consumption by households","2014","Terajoules","1764",""
"Tunisia","Direct use of solar thermal heat - Consumption by households","2013","Terajoules","1600",""
"Tunisia","Direct use of solar thermal heat - Consumption by households","2012","Terajoules","1463",""
"Tunisia","Direct use of solar thermal heat - Consumption by households","2011","Terajoules","1278",""
"Tunisia","Direct use of solar thermal heat - Consumption by households","2010","Terajoules","1114",""
"Tunisia","Direct use of solar thermal heat - Consumption by households","2009","Terajoules","906",""
"Tunisia","Direct use of solar thermal heat - Consumption by households","2008","Terajoules","699",""
"Tunisia","Direct use of solar thermal heat - Consumption by households","2007","Terajoules","504",""
"Tunisia","Direct use of solar thermal heat - Consumption by agriculture, forestry and fishing","2018","Terajoules","3",""
"Tunisia","Direct use of solar thermal heat - Consumption by agriculture, forestry and fishing","2015","Terajoules","0",""
"Tunisia","Direct use of solar thermal heat - Consumption by agriculture, forestry and fishing","2014","Terajoules","0",""
"Tunisia","Direct use of solar thermal heat - Consumption by agriculture, forestry and fishing","2013","Terajoules","1",""
"Tunisia","Direct use of solar thermal heat - Consumption by agriculture, forestry and fishing","2011","Terajoules","1",""
"Tunisia","Direct use of solar thermal heat - Consumption by commerce and public services","2018","Terajoules","101",""
"Tunisia","Direct use of solar thermal heat - Consumption by commerce and public services","2017","Terajoules","91",""
"Tunisia","Direct use of solar thermal heat - Consumption by commerce and public services","2016","Terajoules","81",""
"Tunisia","Direct use of solar thermal heat - Consumption by commerce and public services","2015","Terajoules","65",""
"Tunisia","Direct use of solar thermal heat - Consumption by commerce and public services","2014","Terajoules","53",""
"Tunisia","Direct use of solar thermal heat - Consumption by commerce and public services","2013","Terajoules","49",""
"Tunisia","Direct use of solar thermal heat - Consumption by commerce and public services","2012","Terajoules","30",""
"Tunisia","Direct use of solar thermal heat - Consumption by commerce and public services","2011","Terajoules","22",""
"Tunisia","Direct use of solar thermal heat - Consumption by commerce and public services","2010","Terajoules","23",""
"Tunisia","Direct use of solar thermal heat - Consumption by commerce and public services","2009","Terajoules","18",""
"Tunisia","Direct use of solar thermal heat - Consumption by commerce and public services","2008","Terajoules","14",""
"Tunisia","Direct use of solar thermal heat - Consumption by commerce and public services","2007","Terajoules","10",""
"Turkey","Direct use of solar thermal heat - Final energy consumption","2018","Terajoules","36718",""
"Turkey","Direct use of solar thermal heat - Final energy consumption","2017","Terajoules","35295",""
"Turkey","Direct use of solar thermal heat - Final energy consumption","2016","Terajoules","34625",""
"Turkey","Direct use of solar thermal heat - Final energy consumption","2015","Terajoules","34647",""
"Turkey","Direct use of solar thermal heat - Final energy consumption","2014","Terajoules","33620",""
"Turkey","Direct use of solar thermal heat - Final energy consumption","2013","Terajoules","33284",""
"Turkey","Direct use of solar thermal heat - Final energy consumption","2012","Terajoules","32155",""
"Turkey","Direct use of solar thermal heat - Final energy consumption","2011","Terajoules","26377",""
"Turkey","Direct use of solar thermal heat - Final energy consumption","2010","Terajoules","18087",""
"Turkey","Direct use of solar thermal heat - Final energy consumption","2009","Terajoules","17951",""
"Turkey","Direct use of solar thermal heat - Final energy consumption","2008","Terajoules","17584",""
"Turkey","Direct use of solar thermal heat - Final energy consumption","2007","Terajoules","17581",""
"Turkey","Direct use of solar thermal heat - Final energy consumption","2006","Terajoules","16849",""
"Turkey","Direct use of solar thermal heat - Final energy consumption","2005","Terajoules","16111",""
"Turkey","Direct use of solar thermal heat - Final energy consumption","2004","Terajoules","15698",""
"Turkey","Direct use of solar thermal heat - Final energy consumption","2003","Terajoules","14651",""
"Turkey","Direct use of solar thermal heat - Final energy consumption","2002","Terajoules","13311",""
"Turkey","Direct use of solar thermal heat - Final energy consumption","2001","Terajoules","12014",""
"Turkey","Direct use of solar thermal heat - Final energy consumption","2000","Terajoules","10967",""
"Turkey","Direct use of solar thermal heat - Consumption by manufacturing, construction and non-fuel mining industry","2018","Terajoules","12853",""
"Turkey","Direct use of solar thermal heat - Consumption by manufacturing, construction and non-fuel mining industry","2017","Terajoules","12351",""
"Turkey","Direct use of solar thermal heat - Consumption by manufacturing, construction and non-fuel mining industry","2016","Terajoules","12058",""
"Turkey","Direct use of solar thermal heat - Consumption by manufacturing, construction and non-fuel mining industry","2015","Terajoules","11848",""
"Turkey","Direct use of solar thermal heat - Consumption by manufacturing, construction and non-fuel mining industry","2014","Terajoules","11723",""
"Turkey","Direct use of solar thermal heat - Consumption by manufacturing, construction and non-fuel mining industry","2013","Terajoules","11597",""
"Turkey","Direct use of solar thermal heat - Consumption by manufacturing, construction and non-fuel mining industry","2012","Terajoules","11221",""
"Turkey","Direct use of solar thermal heat - Consumption by manufacturing, construction and non-fuel mining industry","2011","Terajoules","7913",""
"Turkey","Direct use of solar thermal heat - Consumption by manufacturing, construction and non-fuel mining industry","2010","Terajoules","5426",""
"Turkey","Direct use of solar thermal heat - Consumption by manufacturing, construction and non-fuel mining industry","2009","Terajoules","5385",""
"Turkey","Direct use of solar thermal heat - Consumption by manufacturing, construction and non-fuel mining industry","2008","Terajoules","5275",""
"Turkey","Direct use of solar thermal heat - Consumption by manufacturing, construction and non-fuel mining industry","2007","Terajoules","5274",""
"Turkey","Direct use of solar thermal heat - Consumption by manufacturing, construction and non-fuel mining industry","2006","Terajoules","5086",""
"Turkey","Direct use of solar thermal heat - Consumption by manufacturing, construction and non-fuel mining industry","2005","Terajoules","5065",""
"Turkey","Direct use of solar thermal heat - Consumption by manufacturing, construction and non-fuel mining industry","2004","Terajoules","5065",""
"Turkey","Direct use of solar thermal heat - Consumption by manufacturing, construction and non-fuel mining industry","2003","Terajoules","4981",""
"Turkey","Direct use of solar thermal heat - Consumption by manufacturing, construction and non-fuel mining industry","2002","Terajoules","4981",""
"Turkey","Direct use of solar thermal heat - Consumption by manufacturing, construction and non-fuel mining industry","2001","Terajoules","4939",""
"Turkey","Direct use of solar thermal heat - Consumption by manufacturing, construction and non-fuel mining industry","2000","Terajoules","4060",""
"Turkey","Direct use of solar thermal heat - Consumption by other manuf., const. and non-fuel ind.","2018","Terajoules","12853",""
"Turkey","Direct use of solar thermal heat - Consumption by other manuf., const. and non-fuel ind.","2017","Terajoules","12351",""
"Turkey","Direct use of solar thermal heat - Consumption by other manuf., const. and non-fuel ind.","2016","Terajoules","12058",""
"Turkey","Direct use of solar thermal heat - Consumption by other manuf., const. and non-fuel ind.","2015","Terajoules","11848",""
"Turkey","Direct use of solar thermal heat - Consumption by other manuf., const. and non-fuel ind.","2014","Terajoules","11723",""
"Turkey","Direct use of solar thermal heat - Consumption by other manuf., const. and non-fuel ind.","2013","Terajoules","11597",""
"Turkey","Direct use of solar thermal heat - Consumption by other manuf., const. and non-fuel ind.","2012","Terajoules","11221",""
"Turkey","Direct use of solar thermal heat - Consumption by other manuf., const. and non-fuel ind.","2011","Terajoules","7913",""
"Turkey","Direct use of solar thermal heat - Consumption by other manuf., const. and non-fuel ind.","2010","Terajoules","5426",""
"Turkey","Direct use of solar thermal heat - Consumption by other manuf., const. and non-fuel ind.","2009","Terajoules","5385",""
"Turkey","Direct use of solar thermal heat - Consumption by other manuf., const. and non-fuel ind.","2008","Terajoules","5275",""
"Turkey","Direct use of solar thermal heat - Consumption by other manuf., const. and non-fuel ind.","2007","Terajoules","5274",""
"Turkey","Direct use of solar thermal heat - Consumption by other manuf., const. and non-fuel ind.","2006","Terajoules","5086",""
"Turkey","Direct use of solar thermal heat - Consumption by other manuf., const. and non-fuel ind.","2005","Terajoules","5065",""
"Turkey","Direct use of solar thermal heat - Consumption by other manuf., const. and non-fuel ind.","2004","Terajoules","5065",""
"Turkey","Direct use of solar thermal heat - Consumption by other manuf., const. and non-fuel ind.","2003","Terajoules","4981",""
"Turkey","Direct use of solar thermal heat - Consumption by other manuf., const. and non-fuel ind.","2002","Terajoules","4981",""
"Turkey","Direct use of solar thermal heat - Consumption by other manuf., const. and non-fuel ind.","2001","Terajoules","4939",""
"Turkey","Direct use of solar thermal heat - Consumption by other manuf., const. and non-fuel ind.","2000","Terajoules","4060",""
"Turkey","Direct use of solar thermal heat - Consumption not elsewhere specified (industry)","2018","Terajoules","12853",""
"Turkey","Direct use of solar thermal heat - Consumption not elsewhere specified (industry)","2017","Terajoules","12351",""
"Turkey","Direct use of solar thermal heat - Consumption not elsewhere specified (industry)","2016","Terajoules","12058",""
"Turkey","Direct use of solar thermal heat - Consumption not elsewhere specified (industry)","2015","Terajoules","11848",""
"Turkey","Direct use of solar thermal heat - Consumption not elsewhere specified (industry)","2014","Terajoules","11723",""
"Turkey","Direct use of solar thermal heat - Consumption not elsewhere specified (industry)","2013","Terajoules","11597",""
"Turkey","Direct use of solar thermal heat - Consumption not elsewhere specified (industry)","2012","Terajoules","11221",""
"Turkey","Direct use of solar thermal heat - Consumption not elsewhere specified (industry)","2011","Terajoules","7913",""
"Turkey","Direct use of solar thermal heat - Consumption not elsewhere specified (industry)","2010","Terajoules","5426",""
"Turkey","Direct use of solar thermal heat - Consumption not elsewhere specified (industry)","2009","Terajoules","5385",""
"Turkey","Direct use of solar thermal heat - Consumption not elsewhere specified (industry)","2008","Terajoules","5275",""
"Turkey","Direct use of solar thermal heat - Consumption not elsewhere specified (industry)","2007","Terajoules","5274",""
"Turkey","Direct use of solar thermal heat - Consumption not elsewhere specified (industry)","2006","Terajoules","5086",""
"Turkey","Direct use of solar thermal heat - Consumption not elsewhere specified (industry)","2005","Terajoules","5065",""
"Turkey","Direct use of solar thermal heat - Consumption not elsewhere specified (industry)","2004","Terajoules","5065",""
"Turkey","Direct use of solar thermal heat - Consumption not elsewhere specified (industry)","2003","Terajoules","4981",""
"Turkey","Direct use of solar thermal heat - Consumption not elsewhere specified (industry)","2002","Terajoules","4981",""
